UKPRN,Provider,Subject Code,Subject,Level,Question Number,Answered 1,Answered 2,Answered 3,Answered 4,Answered 5,N/A,Confidence interval-min,Agree,Confidence interval-max,Response,Sample Size
10003645,King's College London,CAH01-01-02,Medicine (non-specific),First degree,Q21,0.0996,0.1111,0.2031,0.3257,0.2605,0,0.5191,0.5862,0.6503,261,384
10003645,King's College London,CAH01-01-02,Medicine (non-specific),First degree,Q22,0.0115,0.0192,0.0843,0.4215,0.4636,0,0.8352,0.8851,0.9212,261,384
10003645,King's College London,CAH01-01-02,Medicine (non-specific),First degree,Q23,0.0230,0.0575,0.1494,0.4023,0.3678,0,0.7091,0.7701,0.8215,261,384
10003645,King's College London,CAH01-01-02,Medicine (non-specific),First degree,Q24,0.0769,0.1423,0.1923,0.3923,0.1962,1,0.5212,0.5885,0.6525,260,384
10003645,King's College London,CAH01-01-02,Medicine (non-specific),First degree,Q25,0.0846,0.1615,0.2885,0.3115,0.1538,1,0.3995,0.4654,0.5325,260,384
10003645,King's College London,CAH01-01-02,Medicine (non-specific),First degree,Q26,0.0538,0.0846,0.2577,0.3962,0.2077,1,0.5367,0.6038,0.6673,260,384
10003645,King's College London,CAH01-01-02,Medicine (non-specific),First degree,Q27,0.0268,0.0766,0.1149,0.4981,0.2835,0,0.7214,0.7816,0.8318,261,384
10003645,King's College London,CAH01-01-02,Medicine (non-specific),First degree,Scale01,0.0163,0.0536,0.0939,0.4761,0.3602,0,0.7806,0.8362,0.8799,261,384
10003645,King's College London,CAH01-01-02,Medicine (non-specific),First degree,Scale02,0.0204,0.0447,0.1149,0.3921,0.4278,0,0.7628,0.8199,0.8657,261,384
10003645,King's College London,CAH01-01-02,Medicine (non-specific),First degree,Scale03,0.0584,0.1360,0.1849,0.4550,0.1657,0,0.5539,0.6207,0.6832,261,384
10003645,King's College London,CAH01-01-02,Medicine (non-specific),First degree,Scale04,0.0345,0.0913,0.1992,0.4381,0.2369,19,0.6094,0.6750,0.7343,261,384
10003645,King's College London,CAH01-01-02,Medicine (non-specific),First degree,Scale05,0.0996,0.1877,0.2235,0.3704,0.1188,1,0.4228,0.4891,0.5559,261,384
10003645,King's College London,CAH01-01-02,Medicine (non-specific),First degree,Scale06,0.0026,0.0166,0.0651,0.4138,0.5019,0,0.8706,0.9157,0.9461,261,384
10003645,King's College London,CAH01-01-02,Medicine (non-specific),First degree,Scale07,0.0556,0.0651,0.1437,0.3736,0.3621,0,0.6726,0.7356,0.7903,261,384
10003645,King's College London,CAH01-01-02,Medicine (non-specific),First degree,Scale08,0.0613,0.1201,0.2120,0.3678,0.2388,2,0.5397,0.6066,0.6698,261,384
10007775,Queen Mary University of London,CAH01-01-02,Medicine (non-specific),First degree,Q01,0.0000,0.0174,0.0601,0.5136,0.4089,0,0.8783,0.9225,0.9515,267,325
10007775,Queen Mary University of London,CAH01-01-02,Medicine (non-specific),Other undergraduate,Q01,0.0625,0.0625,0.2500,0.4375,0.1875,0,0.3640,0.6250,0.8292,16,19
10007775,Queen Mary University of London,CAH01-01-02,Medicine (non-specific),First degree,Q02,0.0039,0.0329,0.0736,0.4128,0.4767,0,0.8400,0.8895,0.9251,267,325
10007775,Queen Mary University of London,CAH01-01-02,Medicine (non-specific),Other undergraduate,Q02,0.1250,0.0000,0.1875,0.5000,0.1875,0,0.4198,0.6875,0.8700,16,19
10007775,Queen Mary University of London,CAH01-01-02,Medicine (non-specific),First degree,Q03,0.0078,0.0039,0.0194,0.1725,0.7965,0,0.9359,0.9690,0.9853,267,325
10007775,Queen Mary University of London,CAH01-01-02,Medicine (non-specific),Other undergraduate,Q03,0.0000,0.0000,0.0625,0.5000,0.4375,0,0.6856,0.9375,0.9904,16,19
10007775,Queen Mary University of London,CAH01-01-02,Medicine (non-specific),First degree,Q04,0.0155,0.0271,0.0678,0.2616,0.6279,0,0.8400,0.8895,0.9251,267,325
10007775,Queen Mary University of London,CAH01-01-02,Medicine (non-specific),Other undergraduate,Q04,0.0625,0.1875,0.2500,0.1250,0.3750,0,0.2616,0.5000,0.7384,16,19
10007775,Queen Mary University of London,CAH01-01-02,Medicine (non-specific),First degree,Q05,0.0039,0.0446,0.0950,0.2868,0.5698,0,0.8028,0.8566,0.8976,267,325
10007775,Queen Mary University of London,CAH01-01-02,Medicine (non-specific),Other undergraduate,Q05,0.0625,0.1250,0.2500,0.2500,0.3125,0,0.3113,0.5625,0.7853,16,19
10007775,Queen Mary University of London,CAH01-01-02,Medicine (non-specific),First degree,Q06,0.0116,0.0078,0.0581,0.2868,0.6357,0,0.8783,0.9225,0.9515,267,325
10007775,Queen Mary University of London,CAH01-01-02,Medicine (non-specific),Other undergraduate,Q06,0.0000,0.0000,0.4000,0.3333,0.2667,1,0.3355,0.6000,0.8168,15,19
10007775,Queen Mary University of London,CAH01-01-02,Medicine (non-specific),First degree,Q07,0.0058,0.0039,0.0252,0.2035,0.7616,0,0.9308,0.9651,0.9827,267,325
10007775,Queen Mary University of London,CAH01-01-02,Medicine (non-specific),Other undergraduate,Q07,0.0000,0.0000,0.0000,0.3750,0.6250,0,0.7726,1.0000,1.0000,16,19
10007775,Queen Mary University of London,CAH01-01-02,Medicine (non-specific),First degree,Q08,0.0504,0.0853,0.1066,0.2907,0.4671,0,0.6956,0.7578,0.8107,267,325
10007775,Queen Mary University of London,CAH01-01-02,Medicine (non-specific),Other undergraduate,Q08,0.1875,0.1250,0.1875,0.1875,0.3125,0,0.2616,0.5000,0.7384,16,19
10007775,Queen Mary University of London,CAH01-01-02,Medicine (non-specific),First degree,Q09,0.0581,0.0426,0.1027,0.4070,0.3895,0,0.7370,0.7965,0.8454,267,325
10007775,Queen Mary University of London,CAH01-01-02,Medicine (non-specific),Other undergraduate,Q09,0.1875,0.0625,0.1875,0.3125,0.2500,0,0.3113,0.5625,0.7853,16,19
10007775,Queen Mary University of London,CAH01-01-02,Medicine (non-specific),First degree,Q10,0.0156,0.0642,0.0895,0.4163,0.4144,1,0.7741,0.8307,0.8754,266,325
10007775,Queen Mary University of London,CAH01-01-02,Medicine (non-specific),Other undergraduate,Q10,0.0625,0.2500,0.0000,0.5000,0.1875,0,0.4198,0.6875,0.8700,16,19
10007775,Queen Mary University of London,CAH01-01-02,Medicine (non-specific),First degree,Q11,0.0252,0.0775,0.1647,0.4690,0.2636,0,0.6690,0.7326,0.7878,267,325
10007775,Queen Mary University of London,CAH01-01-02,Medicine (non-specific),Other undergraduate,Q11,0.1250,0.0625,0.1875,0.3125,0.3125,0,0.3640,0.6250,0.8292,16,19
10007775,Queen Mary University of London,CAH01-01-02,Medicine (non-specific),First degree,Q12,0.0116,0.0291,0.0756,0.2733,0.6105,0,0.8334,0.8837,0.9203,267,325
10007775,Queen Mary University of London,CAH01-01-02,Medicine (non-specific),Other undergraduate,Q12,0.1250,0.0625,0.0625,0.2500,0.5000,0,0.4790,0.7500,0.9073,16,19
10007775,Queen Mary University of London,CAH01-01-02,Medicine (non-specific),First degree,Q13,0.0254,0.0625,0.1016,0.3105,0.5000,2,0.7520,0.8105,0.8579,265,325
10007775,Queen Mary University of London,CAH01-01-02,Medicine (non-specific),Other undergraduate,Q13,0.1875,0.0625,0.1875,0.2500,0.3125,0,0.3113,0.5625,0.7853,16,19
10007775,Queen Mary University of London,CAH01-01-02,Medicine (non-specific),First degree,Q14,0.0221,0.0622,0.1084,0.3373,0.4699,9,0.7475,0.8072,0.8556,258,325
10007775,Queen Mary University of London,CAH01-01-02,Medicine (non-specific),Other undergraduate,Q14,0.1250,0.0625,0.2500,0.3125,0.2500,0,0.3113,0.5625,0.7853,16,19
10007775,Queen Mary University of London,CAH01-01-02,Medicine (non-specific),First degree,Q15,0.0194,0.0504,0.0833,0.3760,0.4709,0,0.7921,0.8469,0.8893,267,325
10007775,Queen Mary University of London,CAH01-01-02,Medicine (non-specific),Other undergraduate,Q15,0.2500,0.2500,0.2500,0.0625,0.1875,0,0.0927,0.2500,0.5210,16,19
10007775,Queen Mary University of London,CAH01-01-02,Medicine (non-specific),First degree,Q16,0.0272,0.0467,0.0914,0.4086,0.4261,1,0.7784,0.8346,0.8788,266,325
10007775,Queen Mary University of London,CAH01-01-02,Medicine (non-specific),Other undergraduate,Q16,0.1250,0.1875,0.1875,0.2500,0.2500,0,0.2616,0.5000,0.7384,16,19
10007775,Queen Mary University of London,CAH01-01-02,Medicine (non-specific),First degree,Q17,0.0156,0.0506,0.0934,0.3872,0.4533,1,0.7848,0.8405,0.8838,266,325
10007775,Queen Mary University of London,CAH01-01-02,Medicine (non-specific),Other undergraduate,Q17,0.2500,0.3125,0.2500,0.0000,0.1875,0,0.0593,0.1875,0.4578,16,19
10007775,Queen Mary University of London,CAH01-01-02,Medicine (non-specific),First degree,Q18,0.0116,0.0271,0.0717,0.3120,0.5775,0,0.8400,0.8895,0.9251,267,325
10007775,Queen Mary University of London,CAH01-01-02,Medicine (non-specific),Other undergraduate,Q18,0.0000,0.0000,0.1875,0.3125,0.5000,0,0.5422,0.8125,0.9407,16,19
10007775,Queen Mary University of London,CAH01-01-02,Medicine (non-specific),First degree,Q19,0.0157,0.0197,0.0453,0.2933,0.6260,4,0.8741,0.9193,0.9492,263,325
10007775,Queen Mary University of London,CAH01-01-02,Medicine (non-specific),Other undergraduate,Q19,0.0000,0.0000,0.1250,0.3125,0.5625,0,0.6105,0.8750,0.9690,16,19
10007775,Queen Mary University of London,CAH01-01-02,Medicine (non-specific),First degree,Q20,0.0195,0.0351,0.0585,0.3411,0.5458,2,0.8369,0.8869,0.9231,265,325
10007775,Queen Mary University of London,CAH01-01-02,Medicine (non-specific),Other undergraduate,Q20,0.0000,0.0000,0.0000,0.4375,0.5625,0,0.7726,1.0000,1.0000,16,19
10007775,Queen Mary University of London,CAH01-01-02,Medicine (non-specific),First degree,Q21,0.0447,0.0623,0.0856,0.2821,0.5253,1,0.7487,0.8074,0.8550,266,325
10007775,Queen Mary University of London,CAH01-01-02,Medicine (non-specific),Other undergraduate,Q21,0.0625,0.0625,0.1875,0.5000,0.1875,0,0.4198,0.6875,0.8700,16,19
10007775,Queen Mary University of London,CAH01-01-02,Medicine (non-specific),First degree,Q22,0.0039,0.0078,0.0486,0.2568,0.6829,1,0.8989,0.9397,0.9647,266,325
10007775,Queen Mary University of London,CAH01-01-02,Medicine (non-specific),Other undergraduate,Q22,0.0000,0.0000,0.0000,0.5625,0.4375,0,0.7726,1.0000,1.0000,16,19
10007775,Queen Mary University of London,CAH01-01-02,Medicine (non-specific),First degree,Q23,0.0117,0.0078,0.0506,0.2160,0.7140,1,0.8871,0.9300,0.9573,266,325
10007775,Queen Mary University of London,CAH01-01-02,Medicine (non-specific),Other undergraduate,Q23,0.1875,0.0000,0.1875,0.3125,0.3125,0,0.3640,0.6250,0.8292,16,19
10007775,Queen Mary University of London,CAH01-01-02,Medicine (non-specific),First degree,Q24,0.0469,0.0391,0.0879,0.2578,0.5684,2,0.7690,0.8262,0.8716,265,325
10007775,Queen Mary University of London,CAH01-01-02,Medicine (non-specific),Other undergraduate,Q24,0.1875,0.1250,0.1250,0.3750,0.1875,0,0.3113,0.5625,0.7853,16,19
10007775,Queen Mary University of London,CAH01-01-02,Medicine (non-specific),First degree,Q25,0.0352,0.0762,0.1465,0.2930,0.4492,2,0.6789,0.7422,0.7968,265,325
10007775,Queen Mary University of London,CAH01-01-02,Medicine (non-specific),Other undergraduate,Q25,0.1875,0.1250,0.1875,0.3125,0.1875,0,0.2616,0.5000,0.7384,16,19
10007775,Queen Mary University of London,CAH01-01-02,Medicine (non-specific),First degree,Q26,0.0276,0.0413,0.1161,0.2992,0.5157,4,0.7565,0.8150,0.8619,263,325
10007775,Queen Mary University of London,CAH01-01-02,Medicine (non-specific),Other undergraduate,Q26,0.0000,0.0625,0.3125,0.4375,0.1875,0,0.3640,0.6250,0.8292,16,19
10007775,Queen Mary University of London,CAH01-01-02,Medicine (non-specific),First degree,Q27,0.0234,0.0156,0.0605,0.2207,0.6797,2,0.8523,0.9004,0.9341,265,325
10007775,Queen Mary University of London,CAH01-01-02,Medicine (non-specific),Other undergraduate,Q27,0.1250,0.0625,0.1875,0.3125,0.3125,0,0.3640,0.6250,0.8292,16,19
10007775,Queen Mary University of London,CAH01-01-02,Medicine (non-specific),First degree,Scale01,0.0068,0.0203,0.0552,0.3401,0.5775,0,0.8726,0.9176,0.9477,267,325
10007775,Queen Mary University of London,CAH01-01-02,Medicine (non-specific),Other undergraduate,Scale01,0.0625,0.0625,0.1875,0.3906,0.2969,0,0.4198,0.6875,0.8700,16,19
10007775,Queen Mary University of London,CAH01-01-02,Medicine (non-specific),First degree,Scale02,0.0071,0.0187,0.0594,0.2590,0.6557,0,0.8692,0.9147,0.9454,267,325
10007775,Queen Mary University of London,CAH01-01-02,Medicine (non-specific),Other undergraduate,Scale02,0.0208,0.0417,0.2083,0.3229,0.4063,1,0.4588,0.7292,0.8953,16,19
10007775,Queen Mary University of London,CAH01-01-02,Medicine (non-specific),First degree,Scale03,0.0373,0.0673,0.1158,0.3957,0.3839,1,0.7188,0.7796,0.8303,267,325
10007775,Queen Mary University of London,CAH01-01-02,Medicine (non-specific),Other undergraduate,Scale03,0.1406,0.1250,0.1406,0.3281,0.2656,0,0.3373,0.5938,0.8076,16,19
10007775,Queen Mary University of London,CAH01-01-02,Medicine (non-specific),First degree,Scale04,0.0200,0.0510,0.0963,0.3075,0.5252,11,0.7764,0.8327,0.8771,267,325
10007775,Queen Mary University of London,CAH01-01-02,Medicine (non-specific),Other undergraduate,Scale04,0.1458,0.0625,0.1667,0.2708,0.3542,0,0.3640,0.6250,0.8292,16,19
10007775,Queen Mary University of London,CAH01-01-02,Medicine (non-specific),First degree,Scale05,0.0207,0.0491,0.0898,0.3902,0.4503,2,0.7849,0.8404,0.8837,267,325
10007775,Queen Mary University of London,CAH01-01-02,Medicine (non-specific),Other undergraduate,Scale05,0.2083,0.2500,0.2292,0.1042,0.2083,0,0.1300,0.3125,0.5802,16,19
10007775,Queen Mary University of London,CAH01-01-02,Medicine (non-specific),First degree,Scale06,0.0155,0.0271,0.0588,0.3198,0.5788,6,0.8504,0.8986,0.9325,267,325
10007775,Queen Mary University of London,CAH01-01-02,Medicine (non-specific),Other undergraduate,Scale06,0.0000,0.0000,0.1042,0.3542,0.5417,0,0.6346,0.8958,0.9771,16,19
10007775,Queen Mary University of London,CAH01-01-02,Medicine (non-specific),First degree,Scale07,0.0242,0.0349,0.0669,0.2703,0.6037,2,0.8224,0.8740,0.9123,267,325
10007775,Queen Mary University of London,CAH01-01-02,Medicine (non-specific),Other undergraduate,Scale07,0.0313,0.0313,0.0938,0.5313,0.3125,0,0.5756,0.8438,0.9556,16,19
10007775,Queen Mary University of London,CAH01-01-02,Medicine (non-specific),First degree,Scale08,0.0323,0.0407,0.0969,0.2565,0.5736,5,0.7736,0.8301,0.8748,267,325
10007775,Queen Mary University of London,CAH01-01-02,Medicine (non-specific),Other undergraduate,Scale08,0.1875,0.0833,0.1667,0.3333,0.2292,0,0.3113,0.5625,0.7853,16,19
10005343,Queen's University of Belfast,CAH01-01-02,Medicine (non-specific),First degree,Q01,0.0047,0.0093,0.0279,0.6326,0.3256,0,0.9174,0.9581,0.9792,215,256
10005343,Queen's University of Belfast,CAH01-01-02,Medicine (non-specific),First degree,Q02,0.0000,0.0140,0.0558,0.6233,0.3070,0,0.8826,0.9302,0.9594,215,256
10005343,Queen's University of Belfast,CAH01-01-02,Medicine (non-specific),First degree,Q03,0.0000,0.0140,0.0186,0.2465,0.7209,0,0.9296,0.9674,0.9853,215,256
10005343,Queen's University of Belfast,CAH01-01-02,Medicine (non-specific),First degree,Q04,0.0047,0.0186,0.0744,0.3674,0.5349,0,0.8494,0.9023,0.9380,215,256
10005343,Queen's University of Belfast,CAH01-01-02,Medicine (non-specific),First degree,Q05,0.0047,0.0419,0.1070,0.4000,0.4465,0,0.7858,0.8465,0.8924,215,256
10005343,Queen's University of Belfast,CAH01-01-02,Medicine (non-specific),First degree,Q06,0.0000,0.0372,0.0698,0.3814,0.5116,0,0.8386,0.8930,0.9306,215,256
10005343,Queen's University of Belfast,CAH01-01-02,Medicine (non-specific),First degree,Q07,0.0000,0.0047,0.0093,0.3721,0.6140,0,0.9555,0.9860,0.9957,215,256
10005343,Queen's University of Belfast,CAH01-01-02,Medicine (non-specific),First degree,Q08,0.0140,0.0698,0.1302,0.4512,0.3349,0,0.7196,0.7860,0.8403,215,256
10005343,Queen's University of Belfast,CAH01-01-02,Medicine (non-specific),First degree,Q09,0.0186,0.0372,0.0930,0.4977,0.3535,0,0.7910,0.8512,0.8963,215,256
10005343,Queen's University of Belfast,CAH01-01-02,Medicine (non-specific),First degree,Q10,0.0279,0.0977,0.1163,0.4930,0.2651,0,0.6897,0.7581,0.8155,215,256
10005343,Queen's University of Belfast,CAH01-01-02,Medicine (non-specific),First degree,Q11,0.0233,0.1302,0.1442,0.4372,0.2651,0,0.6309,0.7023,0.7651,215,256
10005343,Queen's University of Belfast,CAH01-01-02,Medicine (non-specific),First degree,Q12,0.0093,0.0234,0.0607,0.3458,0.5607,1,0.8542,0.9065,0.9414,214,256
10005343,Queen's University of Belfast,CAH01-01-02,Medicine (non-specific),First degree,Q13,0.0093,0.0419,0.0977,0.4651,0.3860,0,0.7910,0.8512,0.8963,215,256
10005343,Queen's University of Belfast,CAH01-01-02,Medicine (non-specific),First degree,Q14,0.0051,0.0609,0.1371,0.4416,0.3553,18,0.7282,0.7970,0.8519,197,256
10005343,Queen's University of Belfast,CAH01-01-02,Medicine (non-specific),First degree,Q15,0.0093,0.0140,0.1209,0.4930,0.3628,0,0.7962,0.8558,0.9002,215,256
10005343,Queen's University of Belfast,CAH01-01-02,Medicine (non-specific),First degree,Q16,0.0141,0.0329,0.1127,0.4883,0.3521,2,0.7786,0.8404,0.8874,213,256
10005343,Queen's University of Belfast,CAH01-01-02,Medicine (non-specific),First degree,Q17,0.0093,0.0279,0.0744,0.5023,0.3860,0,0.8332,0.8884,0.9269,215,256
10005343,Queen's University of Belfast,CAH01-01-02,Medicine (non-specific),First degree,Q18,0.0000,0.0326,0.0512,0.4047,0.5116,0,0.8658,0.9163,0.9489,215,256
10005343,Queen's University of Belfast,CAH01-01-02,Medicine (non-specific),First degree,Q19,0.0093,0.0186,0.0372,0.3674,0.5674,0,0.8883,0.9349,0.9629,215,256
10005343,Queen's University of Belfast,CAH01-01-02,Medicine (non-specific),First degree,Q20,0.0047,0.0093,0.0234,0.4252,0.5374,1,0.9231,0.9626,0.9822,214,256
10005343,Queen's University of Belfast,CAH01-01-02,Medicine (non-specific),First degree,Q21,0.0279,0.0698,0.1256,0.4047,0.3721,0,0.7096,0.7767,0.8321,215,256
10005343,Queen's University of Belfast,CAH01-01-02,Medicine (non-specific),First degree,Q22,0.0047,0.0186,0.0279,0.3349,0.6140,0,0.9056,0.9488,0.9729,215,256
10005343,Queen's University of Belfast,CAH01-01-02,Medicine (non-specific),First degree,Q23,0.0000,0.0233,0.0140,0.3674,0.5953,0,0.9234,0.9628,0.9823,215,256
10005343,Queen's University of Belfast,CAH01-01-02,Medicine (non-specific),First degree,Q24,0.0233,0.0605,0.1070,0.4419,0.3674,0,0.7448,0.8093,0.8606,215,256
10005343,Queen's University of Belfast,CAH01-01-02,Medicine (non-specific),First degree,Q25,0.0140,0.0977,0.0977,0.4279,0.3628,0,0.7246,0.7907,0.8443,215,256
10005343,Queen's University of Belfast,CAH01-01-02,Medicine (non-specific),First degree,Q26,0.0235,0.1268,0.2911,0.3286,0.2300,2,0.4844,0.5587,0.6305,213,256
10005343,Queen's University of Belfast,CAH01-01-02,Medicine (non-specific),First degree,Q27,0.0000,0.0279,0.0419,0.4047,0.5256,0,0.8826,0.9302,0.9594,215,256
10005343,Queen's University of Belfast,CAH01-01-02,Medicine (non-specific),First degree,Scale01,0.0023,0.0140,0.0442,0.4674,0.4721,0,0.8940,0.9395,0.9663,215,256
10005343,Queen's University of Belfast,CAH01-01-02,Medicine (non-specific),First degree,Scale02,0.0016,0.0279,0.0620,0.3845,0.5240,0,0.8567,0.9085,0.9429,215,256
10005343,Queen's University of Belfast,CAH01-01-02,Medicine (non-specific),First degree,Scale03,0.0209,0.0837,0.1209,0.4698,0.3047,0,0.7071,0.7744,0.8300,215,256
10005343,Queen's University of Belfast,CAH01-01-02,Medicine (non-specific),First degree,Scale04,0.0093,0.0419,0.1000,0.4155,0.4333,19,0.7884,0.8488,0.8943,215,256
10005343,Queen's University of Belfast,CAH01-01-02,Medicine (non-specific),First degree,Scale05,0.0109,0.0248,0.1023,0.4938,0.3682,2,0.8032,0.8620,0.9053,215,256
10005343,Queen's University of Belfast,CAH01-01-02,Medicine (non-specific),First degree,Scale06,0.0047,0.0202,0.0372,0.4000,0.5380,1,0.8921,0.9380,0.9651,215,256
10005343,Queen's University of Belfast,CAH01-01-02,Medicine (non-specific),First degree,Scale07,0.0163,0.0442,0.0767,0.3698,0.4930,0,0.8040,0.8628,0.9060,215,256
10005343,Queen's University of Belfast,CAH01-01-02,Medicine (non-specific),First degree,Scale08,0.0124,0.0605,0.0729,0.4124,0.4419,0,0.7945,0.8543,0.8989,215,256
10007782,St. George's Hospital Medical School,CAH01-01-02,Medicine (non-specific),First degree,Q01,0.0224,0.0673,0.0717,0.5785,0.2601,0,0.7782,0.8386,0.8849,223,281
10007782,St. George's Hospital Medical School,CAH01-01-02,Medicine (non-specific),First degree,Q02,0.0135,0.0270,0.0586,0.6036,0.2973,1,0.8487,0.9009,0.9364,222,281
10007782,St. George's Hospital Medical School,CAH01-01-02,Medicine (non-specific),First degree,Q03,0.0045,0.0135,0.0224,0.2780,0.6816,0,0.9203,0.9596,0.9800,223,281
10007782,St. George's Hospital Medical School,CAH01-01-02,Medicine (non-specific),First degree,Q04,0.0224,0.0493,0.0852,0.3139,0.5291,0,0.7832,0.8430,0.8887,223,281
10007782,St. George's Hospital Medical School,CAH01-01-02,Medicine (non-specific),First degree,Q05,0.0270,0.0405,0.1171,0.3468,0.4685,1,0.7525,0.8153,0.8651,222,281
10007782,St. George's Hospital Medical School,CAH01-01-02,Medicine (non-specific),First degree,Q06,0.0180,0.0315,0.0495,0.3829,0.5180,1,0.8487,0.9009,0.9364,222,281
10007782,St. George's Hospital Medical School,CAH01-01-02,Medicine (non-specific),First degree,Q07,0.0045,0.0224,0.0135,0.2511,0.7085,0,0.9203,0.9596,0.9800,223,281
